,date,newCases,previsao,erro_relativo,newCases_7d,erro_medio
210,2022-07-30,190,183.81225296442858,0.03256708966090221,178.71428571428572,160.92132067332903
211,2022-07-31,97,152.29446640316138,0.5700460453934163,167.71428571428572,164.199677201299
212,2022-08-01,50,65.27760540463157,0.30555210809263145,164.0,159.99191246632662
213,2022-08-02,225,169.75252141564417,0.2455443492638037,179.71428571428572,155.11099498502864
214,2022-08-03,246,209.26364772610765,0.14933476534102583,178.85714285714286,154.32908794974782
215,2022-08-04,235,222.43840796185512,0.053453583141042045,175.85714285714286,149.34393234123976
216,2022-08-05,461,251.15454617438792,0.4551962122030631,214.85714285714286,136.40953299586008
217,2022-08-06,350,268.9058950694822,0.2316974426586223,237.71428571428572,136.1620757820497
218,2022-08-07,104,242.60013487271658,1.3326936045453517,238.71428571428572,126.56702351468888
219,2022-08-08,182,252.211049398064,0.38577499669265936,257.57142857142856,122.92338119931642
220,2022-08-09,212,267.78880884721707,0.2631547587132881,255.71428571428572,119.73305196617365
221,2022-08-10,486,305.190205151603,0.37203661491439716,290.0,132.11579007100138
222,2022-08-11,232,301.5359579116322,0.299723956515656,289.57142857142856,130.2862573177427
223,2022-08-12,136,270.8964610908824,0.9918857433153117,243.14285714285714,125.34321905630557
224,2022-08-13,202,248.8568090691775,0.23196440133256188,222.0,121.65899761737069
225,2022-08-14,64,217.75049750363982,2.402351523494372,216.28571428571428,125.25933042375688
226,2022-08-15,40,191.30561435200394,3.7826403588000987,196.0,130.2501749576343
227,2022-08-16,100,184.01728985415346,0.8401728985415347,180.0,128.7032690366332
228,2022-08-17,90,174.08549411921604,0.9342832679912892,123.42857142857143,129.1048401640665
229,2022-08-18,100,158.1337257283801,0.5813372572838011,104.57142857142857,131.27602629890566
230,2022-08-19,37,135.539881659586,2.6632400448536755,90.42857142857143,136.67861270967637
231,2022-08-20,123,125.62095382727136,0.021308567701393208,79.14285714285714,138.37267557736698
232,2022-08-21,45,97.69628523406021,1.1710285607568935,76.42857142857143,143.56096262310288
233,2022-08-22,34,-12.400197628458471,1.364711694954661,75.57142857142857,151.38312671305076
234,2022-08-23,204,62.6442687747039,0.6929202511043926,90.42857142857143,148.17353342650782
235,2022-08-24,243,130.87549407114733,0.4614177198718217,112.28571428571429,148.70971911446813
236,2022-08-25,391,240.73913043478262,0.38429889914377846,153.85714285714286,154.4254250202017
237,2022-08-26,421,346.1640316205537,0.17775764460676077,208.71428571428572,164.56262812649183
238,2022-08-27,407,399.1452569169944,0.019299123054067783,249.28571428571428,166.58335360430144
239,2022-08-28,162,357.4881422924923,1.2067169277314338,266.0,167.35595596881515
240,2022-08-29,27,297.32707509881413,10.01211389254867,265.0,171.7464924311037
241,2022-08-30,163,286.41205533596883,0.7571291738402995,259.14285714285717,172.78750644179783
242,2022-08-31,313,323.6768774703577,0.03411142961775617,269.14285714285717,175.61918637556764
243,2022-09-01,202,211.01551358335772,0.04463125536315701,242.14285714285714,163.97554530309003
244,2022-09-02,500,313.0208861322416,0.37395822773551674,253.42857142857142,175.1490014557759
245,2022-09-03,0,211.9209188159506,1.0,195.28571428571428,179.33163538773104
246,2022-09-04,0,153.32879808561077,1.0,172.14285714285714,184.20065458462136
247,2022-09-05,567,200.5474256276229,0.6463008366355857,249.28571428571428,196.85908899447736
248,2022-09-06,180,190.23598379015027,0.056866576611945954,251.71428571428572,193.6481470761268
249,2022-09-07,0,160.6374647453241,1.0,207.0,197.4360022245062
250,2022-09-08,546,194.85796999001957,0.6431172710805503,256.14285714285717,208.59479495534168
251,2022-09-09,143,188.5518330209674,0.3185442868599118,205.14285714285714,207.508289846196
